"TIME","GEO","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2019","Serbia","Total","Less than 1 year","Year","76.0",""
"2019","Serbia","Males","Less than 1 year","Year","73.4",""
"2019","Serbia","Females","Less than 1 year","Year","78.6",""
"2019","Turkey","Total","Less than 1 year","Year","79.1",""
"2019","Turkey","Males","Less than 1 year","Year","76.4",""
"2019","Turkey","Females","Less than 1 year","Year","81.8",""
"2019","Belarus","Total","Less than 1 year","Year",":",""
"2019","Belarus","Males","Less than 1 year","Year",":",""
"2019","Belarus","Females","Less than 1 year","Year",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Less than 1 year","Year",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Less than 1 year","Year",":",""
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Less than 1 year","Year",":",""
"2019","Moldova","Total","Less than 1 year","Year",":",""
"2019","Moldova","Males","Less than 1 year","Year",":",""
"2019","Moldova","Females","Less than 1 year","Year",":",""
"2019","Russia","Total","Less than 1 year","Year",":",""
"2019","Russia","Males","Less than 1 year","Year",":",""
"2019","Russia","Females","Less than 1 year","Year",":",""
"2019","San Marino","Total","Less than 1 year","Year",":",""
"2019","San Marino","Males","Less than 1 year","Year",":",""
"2019","San Marino","Females","Less than 1 year","Year",":",""
"2019","Ukraine","Total","Less than 1 year","Year","73.4",""
"2019","Ukraine","Males","Less than 1 year","Year","68.4",""
"2019","Ukraine","Females","Less than 1 year","Year","78.3",""
"2019","Armenia","Total","Less than 1 year","Year","76.6",""
"2019","Armenia","Males","Less than 1 year","Year","73.1",""
"2019","Armenia","Females","Less than 1 year","Year","79.7",""
"2019","Azerbaijan","Total","Less than 1 year","Year","76.6",""
"2019","Azerbaijan","Males","Less than 1 year","Year","74.3",""
"2019","Azerbaijan","Females","Less than 1 year","Year","78.9",""
"2019","Georgia","Total","Less than 1 year","Year","74.1",""
"2019","Georgia","Males","Less than 1 year","Year","69.8",""
"2019","Georgia","Females","Less than 1 year","Year","78.4",""
"2020","European Union - 27 countries (from 2020)","Total","Less than 1 year","Year","80.4","ep"
"2020","European Union - 27 countries (from 2020)","Males","Less than 1 year","Year","77.5","ep"
"2020","European Union - 27 countries (from 2020)","Females","Less than 1 year","Year","83.2","ep"
"2020","European Union - 28 countries (2013-2020)","Total","Less than 1 year","Year",":",""
"2020","European Union - 28 countries (2013-2020)","Males","Less than 1 year","Year",":",""
"2020","European Union - 28 countries (2013-2020)","Females","Less than 1 year","Year",":",""
"2020","European Union - 27 countries (2007-2013)","Total","Less than 1 year","Year",":",""
"2020","European Union - 27 countries (2007-2013)","Males","Less than 1 year","Year",":",""
"2020","European Union - 27 countries (2007-2013)","Females","Less than 1 year","Year",":",""
"2020","Euro area - 19 countries  (from 2015)","Total","Less than 1 year","Year","81.6","p"
"2020","Euro area - 19 countries  (from 2015)","Males","Less than 1 year","Year","79.0","p"
"2020","Euro area - 19 countries  (from 2015)","Females","Less than 1 year","Year","84.1","p"
"2020","Euro area - 18 countries (2014)","Total","Less than 1 year","Year","81.6","p"
"2020","Euro area - 18 countries (2014)","Males","Less than 1 year","Year","79.1","p"
"2020","Euro area - 18 countries (2014)","Females","Less than 1 year","Year","84.2","p"
"2020","Belgium","Total","Less than 1 year","Year","80.8",""
"2020","Belgium","Males","Less than 1 year","Year","78.6",""
"2020","Belgium","Females","Less than 1 year","Year","83.0",""
"2020","Bulgaria","Total","Less than 1 year","Year","73.6",""
"2020","Bulgaria","Males","Less than 1 year","Year","70.0",""
"2020","Bulgaria","Females","Less than 1 year","Year","77.5",""
"2020","Czechia","Total","Less than 1 year","Year","78.3",""
"2020","Czechia","Males","Less than 1 year","Year","75.3",""
"2020","Czechia","Females","Less than 1 year","Year","81.3",""
"2020","Denmark","Total","Less than 1 year","Year","81.6",""
"2020","Denmark","Males","Less than 1 year","Year","79.7",""
"2020","Denmark","Females","Less than 1 year","Year","83.6",""
"2020","Germany (until 1990 former territory of the FRG)","Total","Less than 1 year","Year","81.1",""
"2020","Germany (until 1990 former territory of the FRG)","Males","Less than 1 year","Year","78.7",""
"2020","Germany (until 1990 former territory of the FRG)","Females","Less than 1 year","Year","83.5",""
"2020","Germany including former GDR","Total","Less than 1 year","Year","81.1",""
"2020","Germany including former GDR","Males","Less than 1 year","Year","78.7",""
"2020","Germany including former GDR","Females","Less than 1 year","Year","83.5",""
"2020","Estonia","Total","Less than 1 year","Year","78.9",""
"2020","Estonia","Males","Less than 1 year","Year","74.4",""
"2020","Estonia","Females","Less than 1 year","Year","83.0",""
"2020","Ireland","Total","Less than 1 year","Year","82.6",""
"2020","Ireland","Males","Less than 1 year","Year","80.8",""
"2020","Ireland","Females","Less than 1 year","Year","84.4",""
"2020","Greece","Total","Less than 1 year","Year","81.4",""
"2020","Greece","Males","Less than 1 year","Year","78.8",""
"2020","Greece","Females","Less than 1 year","Year","83.9",""
"2020","Spain","Total","Less than 1 year","Year","82.4",""
"2020","Spain","Males","Less than 1 year","Year","79.6",""
"2020","Spain","Females","Less than 1 year","Year","85.2",""
"2020","France","Total","Less than 1 year","Year","82.3","p"
"2020","France","Males","Less than 1 year","Year","79.2","p"
"2020","France","Females","Less than 1 year","Year","85.3","p"
"2020","France (metropolitan)","Total","Less than 1 year","Year",":",""
"2020","France (metropolitan)","Males","Less than 1 year","Year",":",""
"2020","France (metropolitan)","Females","Less than 1 year","Year",":",""
"2020","Croatia","Total","Less than 1 year","Year","77.8",""
"2020","Croatia","Males","Less than 1 year","Year","74.7",""
"2020","Croatia","Females","Less than 1 year","Year","80.9",""
"2020","Italy","Total","Less than 1 year","Year","82.3",""
"2020","Italy","Males","Less than 1 year","Year","80.0",""
"2020","Italy","Females","Less than 1 year","Year","84.5",""
"2020","Cyprus","Total","Less than 1 year","Year","82.4",""
"2020","Cyprus","Males","Less than 1 year","Year","80.4",""
"2020","Cyprus","Females","Less than 1 year","Year","84.4",""
"2020","Latvia","Total","Less than 1 year","Year","75.5",""
"2020","Latvia","Males","Less than 1 year","Year","70.6",""
"2020","Latvia","Females","Less than 1 year","Year","80.0",""
"2020","Lithuania","Total","Less than 1 year","Year","75.1",""
"2020","Lithuania","Males","Less than 1 year","Year","70.1",""
"2020","Lithuania","Females","Less than 1 year","Year","80.1",""
"2020","Luxembourg","Total","Less than 1 year","Year","82.2",""
"2020","Luxembourg","Males","Less than 1 year","Year","79.9",""
"2020","Luxembourg","Females","Less than 1 year","Year","84.5",""
"2020","Hungary","Total","Less than 1 year","Year","75.7",""
"2020","Hungary","Males","Less than 1 year","Year","72.3",""
"2020","Hungary","Females","Less than 1 year","Year","79.0",""
"2020","Malta","Total","Less than 1 year","Year","82.3",""
"2020","Malta","Males","Less than 1 year","Year","80.3",""
"2020","Malta","Females","Less than 1 year","Year","84.5",""
"2020","Netherlands","Total","Less than 1 year","Year","81.4",""
"2020","Netherlands","Males","Less than 1 year","Year","79.7",""
"2020","Netherlands","Females","Less than 1 year","Year","83.1",""
"2020","Austria","Total","Less than 1 year","Year","81.3",""
"2020","Austria","Males","Less than 1 year","Year","78.9",""
"2020","Austria","Females","Less than 1 year","Year","83.6",""
"2020","Poland","Total","Less than 1 year","Year","76.5","ep"
"2020","Poland","Males","Less than 1 year","Year","72.5","ep"
"2020","Poland","Females","Less than 1 year","Year","80.7","ep"
"2020","Portugal","Total","Less than 1 year","Year","81.1",""
"2020","Portugal","Males","Less than 1 year","Year","78.0",""
"2020","Portugal","Females","Less than 1 year","Year","84.1",""
"2020","Romania","Total","Less than 1 year","Year","74.2","e"
"2020","Romania","Males","Less than 1 year","Year","70.4","e"
"2020","Romania","Females","Less than 1 year","Year","78.3","e"
"2020","Slovenia","Total","Less than 1 year","Year","80.6",""
"2020","Slovenia","Males","Less than 1 year","Year","77.8",""
"2020","Slovenia","Females","Less than 1 year","Year","83.4",""
"2020","Slovakia","Total","Less than 1 year","Year","77.0",""
"2020","Slovakia","Males","Less than 1 year","Year","73.5",""
"2020","Slovakia","Females","Less than 1 year","Year","80.4",""
"2020","Finland","Total","Less than 1 year","Year","82.0",""
"2020","Finland","Males","Less than 1 year","Year","79.2",""
"2020","Finland","Females","Less than 1 year","Year","84.8",""
"2020","Sweden","Total","Less than 1 year","Year","82.4",""
"2020","Sweden","Males","Less than 1 year","Year","80.6",""
"2020","Sweden","Females","Less than 1 year","Year","84.2",""
"2020","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Less than 1 year","Year",":",""
"2020","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Males","Less than 1 year","Year",":",""
"2020","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Females","Less than 1 year","Year",":",""
"2020","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Less than 1 year","Year",":",""
"2020","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","Less than 1 year","Year",":",""
"2020","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","Less than 1 year","Year",":",""
"2020","European Free Trade Association","Total","Less than 1 year","Year","83.1",""
"2020","European Free Trade Association","Males","Less than 1 year","Year","81.2",""
"2020","European Free Trade Association","Females","Less than 1 year","Year","85.0",""
"2020","Iceland","Total","Less than 1 year","Year","83.1",""
"2020","Iceland","Males","Less than 1 year","Year","81.6",""
"2020","Iceland","Females","Less than 1 year","Year","84.6",""
"2020","Liechtenstein","Total","Less than 1 year","Year","81.8",""
"2020","Liechtenstein","Males","Less than 1 year","Year","80.0",""
"2020","Liechtenstein","Females","Less than 1 year","Year","83.4",""
"2020","Norway","Total","Less than 1 year","Year","83.3",""
"2020","Norway","Males","Less than 1 year","Year","81.6",""
"2020","Norway","Females","Less than 1 year","Year","84.9",""
"2020","Switzerland","Total","Less than 1 year","Year","83.1",""
"2020","Switzerland","Males","Less than 1 year","Year","81.0",""
"2020","Switzerland","Females","Less than 1 year","Year","85.1",""
"2020","United Kingdom","Total","Less than 1 year","Year",":",""
"2020","United Kingdom","Males","Less than 1 year","Year",":",""
"2020","United Kingdom","Females","Less than 1 year","Year",":",""
"2020","Montenegro","Total","Less than 1 year","Year","75.9",""
"2020","Montenegro","Males","Less than 1 year","Year","73.2",""
"2020","Montenegro","Females","Less than 1 year","Year","78.8",""
"2020","North Macedonia","Total","Less than 1 year","Year","74.4",""
"2020","North Macedonia","Males","Less than 1 year","Year","72.2",""
"2020","North Macedonia","Females","Less than 1 year","Year","76.7",""
"2020","Albania","Total","Less than 1 year","Year","77.4",""
"2020","Albania","Males","Less than 1 year","Year","75.2",""
"2020","Albania","Females","Less than 1 year","Year","79.6",""
"2020","Serbia","Total","Less than 1 year","Year","74.5",""
"2020","Serbia","Males","Less than 1 year","Year","71.6",""
"2020","Serbia","Females","Less than 1 year","Year","77.5",""
"2020","Turkey","Total","Less than 1 year","Year",":",""
"2020","Turkey","Males","Less than 1 year","Year",":",""
"2020","Turkey","Females","Less than 1 year","Year",":",""
"2020","Belarus","Total","Less than 1 year","Year",":",""
"2020","Belarus","Males","Less than 1 year","Year",":",""
"2020","Belarus","Females","Less than 1 year","Year",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Less than 1 year","Year",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Less than 1 year","Year",":",""
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Less than 1 year","Year",":",""
"2020","Moldova","Total","Less than 1 year","Year",":",""
"2020","Moldova","Males","Less than 1 year","Year",":",""
"2020","Moldova","Females","Less than 1 year","Year",":",""
"2020","Russia","Total","Less than 1 year","Year",":",""
"2020","Russia","Males","Less than 1 year","Year",":",""
"2020","Russia","Females","Less than 1 year","Year",":",""
"2020","San Marino","Total","Less than 1 year","Year",":",""
"2020","San Marino","Males","Less than 1 year","Year",":",""
"2020","San Marino","Females","Less than 1 year","Year",":",""
"2020","Ukraine","Total","Less than 1 year","Year",":",""
"2020","Ukraine","Males","Less than 1 year","Year",":",""
"2020","Ukraine","Females","Less than 1 year","Year",":",""
"2020","Armenia","Total","Less than 1 year","Year",":",""
"2020","Armenia","Males","Less than 1 year","Year",":",""
"2020","Armenia","Females","Less than 1 year","Year",":",""
"2020","Azerbaijan","Total","Less than 1 year","Year",":",""
"2020","Azerbaijan","Males","Less than 1 year","Year",":",""
"2020","Azerbaijan","Females","Less than 1 year","Year",":",""
"2020","Georgia","Total","Less than 1 year","Year",":",""
"2020","Georgia","Males","Less than 1 year","Year",":",""
"2020","Georgia","Females","Less than 1 year","Year",":",""
"2021","European Union - 27 countries (from 2020)","Total","Less than 1 year","Year","80.1","e"
"2021","European Union - 27 countries (from 2020)","Males","Less than 1 year","Year","77.2","e"
"2021","European Union - 27 countries (from 2020)","Females","Less than 1 year","Year","82.8","e"
"2021","European Union - 28 countries (2013-2020)","Total","Less than 1 year","Year",":",""
"2021","European Union - 28 countries (2013-2020)","Males","Less than 1 year","Year",":",""
"2021","European Union - 28 countries (2013-2020)","Females","Less than 1 year","Year",":",""
"2021","European Union - 27 countries (2007-2013)","Total","Less than 1 year","Year",":",""
"2021","European Union - 27 countries (2007-2013)","Males","Less than 1 year","Year",":",""
"2021","European Union - 27 countries (2007-2013)","Females","Less than 1 year","Year",":",""
"2021","Euro area - 19 countries  (from 2015)","Total","Less than 1 year","Year",":",""
"2021","Euro area - 19 countries  (from 2015)","Males","Less than 1 year","Year",":",""
"2021","Euro area - 19 countries  (from 2015)","Females","Less than 1 year","Year",":",""
"2021","Euro area - 18 countries (2014)","Total","Less than 1 year","Year",":",""
"2021","Euro area - 18 countries (2014)","Males","Less than 1 year","Year",":",""
"2021","Euro area - 18 countries (2014)","Females","Less than 1 year","Year",":",""
"2021","Belgium","Total","Less than 1 year","Year","81.9","e"
"2021","Belgium","Males","Less than 1 year","Year","79.5","e"
"2021","Belgium","Females","Less than 1 year","Year","84.4","e"
"2021","Bulgaria","Total","Less than 1 year","Year","71.4","e"
"2021","Bulgaria","Males","Less than 1 year","Year","68.1","e"
"2021","Bulgaria","Females","Less than 1 year","Year","75.1","e"
"2021","Czechia","Total","Less than 1 year","Year","77.4","e"
"2021","Czechia","Males","Less than 1 year","Year","74.3","e"
"2021","Czechia","Females","Less than 1 year","Year","80.6","e"
"2021","Denmark","Total","Less than 1 year","Year","81.4","e"
"2021","Denmark","Males","Less than 1 year","Year","79.6","e"
"2021","Denmark","Females","Less than 1 year","Year","83.3","e"
"2021","Germany (until 1990 former territory of the FRG)","Total","Less than 1 year","Year","80.9","e"
"2021","Germany (until 1990 former territory of the FRG)","Males","Less than 1 year","Year",":",""
"2021","Germany (until 1990 former territory of the FRG)","Females","Less than 1 year","Year",":",""
"2021","Germany including former GDR","Total","Less than 1 year","Year","80.9","e"
"2021","Germany including former GDR","Males","Less than 1 year","Year",":",""
"2021","Germany including former GDR","Females","Less than 1 year","Year",":",""
"2021","Estonia","Total","Less than 1 year","Year","76.9","e"
"2021","Estonia","Males","Less than 1 year","Year","72.4","e"
"2021","Estonia","Females","Less than 1 year","Year","81.3","e"
"2021","Ireland","Total","Less than 1 year","Year",":",""
"2021","Ireland","Males","Less than 1 year","Year",":",""
"2021","Ireland","Females","Less than 1 year","Year",":",""
"2021","Greece","Total","Less than 1 year","Year","80.3","e"
"2021","Greece","Males","Less than 1 year","Year","77.5","e"
"2021","Greece","Females","Less than 1 year","Year","83.0","e"
"2021","Spain","Total","Less than 1 year","Year","83.3","e"
"2021","Spain","Males","Less than 1 year","Year","80.3","e"
"2021","Spain","Females","Less than 1 year","Year","86.2","e"
"2021","France","Total","Less than 1 year","Year","82.5","e"
"2021","France","Males","Less than 1 year","Year","79.3","e"
"2021","France","Females","Less than 1 year","Year","85.5","e"
"2021","France (metropolitan)","Total","Less than 1 year","Year",":",""
"2021","France (metropolitan)","Males","Less than 1 year","Year",":",""
"2021","France (metropolitan)","Females","Less than 1 year","Year",":",""
"2021","Croatia","Total","Less than 1 year","Year","76.8","e"
"2021","Croatia","Males","Less than 1 year","Year","73.7","e"
"2021","Croatia","Females","Less than 1 year","Year","79.9","e"
"2021","Italy","Total","Less than 1 year","Year","82.9","e"
"2021","Italy","Males","Less than 1 year","Year","80.6","e"
"2021","Italy","Females","Less than 1 year","Year","85.1","e"
"2021","Cyprus","Total","Less than 1 year","Year","81.8","e"
"2021","Cyprus","Males","Less than 1 year","Year","79.8","e"
"2021","Cyprus","Females","Less than 1 year","Year","83.9","e"
"2021","Latvia","Total","Less than 1 year","Year","73.4","e"
"2021","Latvia","Males","Less than 1 year","Year","68.6","e"
"2021","Latvia","Females","Less than 1 year","Year","78.2","e"
"2021","Lithuania","Total","Less than 1 year","Year","74.5","e"
"2021","Lithuania","Males","Less than 1 year","Year","69.9","e"
"2021","Lithuania","Females","Less than 1 year","Year","79.0","e"
"2021","Luxembourg","Total","Less than 1 year","Year","82.8","e"
"2021","Luxembourg","Males","Less than 1 year","Year","80.7","e"
"2021","Luxembourg","Females","Less than 1 year","Year","84.9","e"
"2021","Hungary","Total","Less than 1 year","Year","74.5","e"
"2021","Hungary","Males","Less than 1 year","Year","71.1","e"
"2021","Hungary","Females","Less than 1 year","Year","78.0","e"
"2021","Malta","Total","Less than 1 year","Year","82.9","e"
"2021","Malta","Males","Less than 1 year","Year","81.3","e"
"2021","Malta","Females","Less than 1 year","Year","84.5","e"
"2021","Netherlands","Total","Less than 1 year","Year","81.5","e"
"2021","Netherlands","Males","Less than 1 year","Year","79.9","e"
"2021","Netherlands","Females","Less than 1 year","Year","83.1","e"
"2021","Austria","Total","Less than 1 year","Year","81.3","e"
"2021","Austria","Males","Less than 1 year","Year","78.8","e"
"2021","Austria","Females","Less than 1 year","Year","83.8","e"
"2021","Poland","Total","Less than 1 year","Year","75.6","e"
"2021","Poland","Males","Less than 1 year","Year","71.7","e"
"2021","Poland","Females","Less than 1 year","Year","79.7","e"
"2021","Portugal","Total","Less than 1 year","Year","81.2","e"
"2021","Portugal","Males","Less than 1 year","Year","78.0","e"
"2021","Portugal","Females","Less than 1 year","Year","84.3","e"
"2021","Romania","Total","Less than 1 year","Year","72.9","e"
"2021","Romania","Males","Less than 1 year","Year","69.4","e"
"2021","Romania","Females","Less than 1 year","Year","76.7","e"
"2021","Slovenia","Total","Less than 1 year","Year","80.9","e"
"2021","Slovenia","Males","Less than 1 year","Year","77.9","e"
"2021","Slovenia","Females","Less than 1 year","Year","84.0","e"
"2021","Slovakia","Total","Less than 1 year","Year","74.8","e"
"2021","Slovakia","Males","Less than 1 year","Year","71.3","e"
"2021","Slovakia","Females","Less than 1 year","Year","78.3","e"
"2021","Finland","Total","Less than 1 year","Year","82.0","e"
"2021","Finland","Males","Less than 1 year","Year","79.3","e"
"2021","Finland","Females","Less than 1 year","Year","84.7","e"
"2021","Sweden","Total","Less than 1 year","Year","83.2","e"
"2021","Sweden","Males","Less than 1 year","Year","81.4","e"
"2021","Sweden","Females","Less than 1 year","Year","85.0","e"
"2021","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Total","Less than 1 year","Year",":",""
"2021","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Males","Less than 1 year","Year",":",""
"2021","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Females","Less than 1 year","Year",":",""
"2021","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Total","Less than 1 year","Year",":",""
"2021","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Males","Less than 1 year","Year",":",""
"2021","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Females","Less than 1 year","Year",":",""
"2021","European Free Trade Association","Total","Less than 1 year","Year",":",""
"2021","European Free Trade Association","Males","Less than 1 year","Year",":",""
"2021","European Free Trade Association","Females","Less than 1 year","Year",":",""
"2021","Iceland","Total","Less than 1 year","Year","83.2","e"
"2021","Iceland","Males","Less than 1 year","Year","81.8","e"
"2021","Iceland","Females","Less than 1 year","Year","84.5","e"
"2021","Liechtenstein","Total","Less than 1 year","Year","84.4","e"
"2021","Liechtenstein","Males","Less than 1 year","Year","82.5","e"
"2021","Liechtenstein","Females","Less than 1 year","Year","86.4","e"
"2021","Norway","Total","Less than 1 year","Year","83.2","e"
"2021","Norway","Males","Less than 1 year","Year","81.7","e"
"2021","Norway","Females","Less than 1 year","Year","84.7","e"
"2021","Switzerland","Total","Less than 1 year","Year","84.0","e"
"2021","Switzerland","Males","Less than 1 year","Year","81.9","e"
"2021","Switzerland","Females","Less than 1 year","Year","85.9","e"
"2021","United Kingdom","Total","Less than 1 year","Year",":",""
"2021","United Kingdom","Males","Less than 1 year","Year",":",""
"2021","United Kingdom","Females","Less than 1 year","Year",":",""
"2021","Montenegro","Total","Less than 1 year","Year",":",""
"2021","Montenegro","Males","Less than 1 year","Year",":",""
"2021","Montenegro","Females","Less than 1 year","Year",":",""
"2021","North Macedonia","Total","Less than 1 year","Year",":",""
"2021","North Macedonia","Males","Less than 1 year","Year",":",""
"2021","North Macedonia","Females","Less than 1 year","Year",":",""
"2021","Albania","Total","Less than 1 year","Year",":",""
"2021","Albania","Males","Less than 1 year","Year",":",""
"2021","Albania","Females","Less than 1 year","Year",":",""
"2021","Serbia","Total","Less than 1 year","Year",":",""
"2021","Serbia","Males","Less than 1 year","Year",":",""
"2021","Serbia","Females","Less than 1 year","Year",":",""
"2021","Turkey","Total","Less than 1 year","Year",":",""
"2021","Turkey","Males","Less than 1 year","Year",":",""
"2021","Turkey","Females","Less than 1 year","Year",":",""
"2021","Belarus","Total","Less than 1 year","Year",":",""
"2021","Belarus","Males","Less than 1 year","Year",":",""
"2021","Belarus","Females","Less than 1 year","Year",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Less than 1 year","Year",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Less than 1 year","Year",":",""
"2021","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Less than 1 year","Year",":",""
"2021","Moldova","Total","Less than 1 year","Year",":",""
"2021","Moldova","Males","Less than 1 year","Year",":",""
"2021","Moldova","Females","Less than 1 year","Year",":",""
"2021","Russia","Total","Less than 1 year","Year",":",""
"2021","Russia","Males","Less than 1 year","Year",":",""
"2021","Russia","Females","Less than 1 year","Year",":",""
"2021","San Marino","Total","Less than 1 year","Year",":",""
"2021","San Marino","Males","Less than 1 year","Year",":",""
"2021","San Marino","Females","Less than 1 year","Year",":",""
"2021","Ukraine","Total","Less than 1 year","Year",":",""
"2021","Ukraine","Males","Less than 1 year","Year",":",""
"2021","Ukraine","Females","Less than 1 year","Year",":",""
"2021","Armenia","Total","Less than 1 year","Year",":",""
"2021","Armenia","Males","Less than 1 year","Year",":",""
"2021","Armenia","Females","Less than 1 year","Year",":",""
"2021","Azerbaijan","Total","Less than 1 year","Year",":",""
"2021","Azerbaijan","Males","Less than 1 year","Year",":",""
"2021","Azerbaijan","Females","Less than 1 year","Year",":",""
"2021","Georgia","Total","Less than 1 year","Year",":",""
"2021","Georgia","Males","Less than 1 year","Year",":",""
"2021","Georgia","Females","Less than 1 year","Year",":",""
